Id,Weight
2998,64
2999,105
3000,55
3001,103
3002,87
3003,135
3004,111
3005,58
3006,97
3007,134
3008,58
3009,125
3010,94
3011,67
3012,99
3013,54
3014,117
3015,146
3016,61
3017,54
3018,108
3019,56
3020,50
3021,133
3022,125
3023,122
3024,71
3025,137
3026,86
3027,75
3028,124
3029,130
3030,73
3031,94
3032,102
3033,75
3034,123
3035,83
3036,74
3037,75
3038,90
3039,51
3040,142
3041,87
3042,56
3043,85
3044,145
3045,106
3046,95
3047,117
3048,66
3049,134
3050,89
3051,112
3052,121
3053,94
3054,139
3055,90
3056,54
3057,78
3058,101
3059,104
3060,94
3061,131
3062,86
3063,132
3064,133
3065,89
3066,76
3067,124
3068,115
3069,55
3070,74
3071,99
3072,122
3073,119
3074,101
3075,134
3076,55
3077,107
3078,139
3079,119
3080,90
3081,103
3082,128
3083,129
3084,130
3085,78
3086,119
3087,126
3088,95
3089,124
3090,128
3091,94
3092,113
3093,131
3094,118
3095,126
3096,94
3097,145
3098,58
3099,148
3100,54
3101,75
3102,73
3103,90
3104,87
3105,134
3106,62
3107,103
3108,103
3109,69
3110,98
3111,126
3112,132
3113,75
3114,108
3115,136
3116,53
3117,111
3118,58
3119,60
3120,54
3121,68
3122,54
3123,126
3124,98
3125,99
3126,136
3127,144
3128,105
3129,67
3130,67
3131,71
3132,139
3133,64
3134,58
3135,75
3136,105
3137,143
3138,70
3139,130
3140,90
3141,116
3142,128
3143,61
3144,51
3145,99
3146,66
3147,89
3148,115
3149,75
3150,99
3151,76
3152,88
3153,76
3154,63
3155,94
3156,98
3157,88
3158,136
3159,144
3160,123
3161,73
3162,61
3163,138
3164,68
3165,92
3166,63
3167,118
3168,129
3169,68
3170,121
3171,147
3172,62
3173,132
3174,67
3175,86
3176,114
3177,121
3178,61
3179,89
3180,112
3181,136
3182,134
3183,106
3184,125
3185,139
3186,99
3187,79
3188,111
3189,82
3190,105
3191,73
3192,125
3193,80
3194,128
3195,124
3196,50
3197,113
3198,118
3199,126
3200,118
3201,120
3202,141
3203,117
3204,89
3205,62
3206,73
3207,123
3208,150
3209,105
3210,118
3211,73
3212,76
3213,91
3214,77
3215,131
3216,89
3217,109
3218,58
3219,59
3220,75
3221,104
3222,102
3223,105
3224,105
3225,84
3226,57
3227,91
3228,140
3229,110
3230,73
3231,143
3232,138
3233,63
3234,71
3235,89
3236,138
3237,106
3238,122
3239,95
3240,131
3241,50
3242,148
3243,107
3244,114
3245,56
3246,109
3247,148
3248,68
3249,124
3250,99
3251,106
3252,114
3253,84
3254,86
3255,149
3256,94
3257,115
3258,74
3259,93
3260,57
3261,82
3262,142
3263,80
3264,71
3265,56
3266,84
3267,78
3268,76
3269,137
3270,130
3271,138
3272,127
3273,91
3274,116
3275,84
3276,59
3277,104
3278,134
3279,107
3280,69
3281,88
3282,108
3283,125
3284,110
3285,116
3286,79
3287,142
3288,54
3289,68
3290,135
3291,68
3292,83
3293,99
3294,52
3295,104
3296,124
3297,141
3298,75
3299,140
3300,147
3301,64
3302,117
3303,132
3304,65
3305,147
3306,86
3307,67
3308,96
3309,150
3310,138
3311,128
3312,114
3313,137
3314,58
3315,93
3316,125
3317,74
3318,103
3319,80
3320,56
3321,64
3322,76
3323,123
3324,101
3325,56
3326,131
3327,63
3328,60
3329,102
3330,101
3331,52
3332,70
3333,131
3334,92
3335,123
3336,65
3337,133
3338,119
3339,132
3340,67
3341,132
3342,103
3343,137
3344,57
3345,124
3346,79
3347,98
3348,50
3349,101
3350,146
3351,80
3352,77
3353,97
3354,66
3355,58
3356,69
3357,75
3358,76
3359,103
3360,91
3361,89
3362,101
3363,117
3364,115
3365,74
3366,117
3367,125
3368,97
3369,92
3370,128
3371,87
3372,131
3373,64
3374,87
3375,150
3376,89
3377,60
3378,142
3379,143
3380,62
3381,91
3382,51
3383,126
3384,82
3385,148
3386,100
3387,65
3388,129
3389,146
3390,85
3391,125
3392,82
3393,68
3394,106
3395,120
3396,53
3397,50
3398,71
3399,123
3400,97
3401,76
3402,107
3403,114
3404,104
3405,148
3406,107
3407,102
3408,133
3409,56
3410,51
3411,51
3412,69
3413,61
3414,117
3415,100
3416,74
3417,90
3418,67
3419,148
3420,51
3421,61
3422,73
3423,61
3424,97
3425,105
3426,82
3427,66
3428,130
3429,144
3430,106
3431,61
3432,124
3433,92
3434,119
3435,69
3436,70
3437,62
3438,141
3439,123
3440,122
3441,84
3442,63
3443,65
3444,141
3445,130
3446,123
3447,132
3448,118
3449,138
3450,124
3451,96
3452,77
3453,53
3454,133
3455,149
3456,135
3457,73
3458,88
3459,122
3460,81
3461,75
3462,140
3463,101
3464,65
3465,85
3466,99
3467,115
3468,93
3469,124
3470,78
3471,96
3472,81
3473,102
3474,120
3475,86
3476,103
3477,61
3478,119
3479,79
3480,65
3481,111
3482,63
3483,113
3484,55
3485,94
3486,79
3487,147
3488,61
3489,101
3490,89
3491,109
3492,95
3493,149
3494,70
3495,120
3496,116
3497,120
3498,106
3499,132
3500,59
3501,101
3502,98
3503,115
3504,84
3505,134
3506,129
3507,115
3508,62
3509,106
3510,99
3511,142
3512,50
3513,135
3514,98
3515,88
3516,146
3517,66
3518,109
3519,82
3520,74
3521,98
3522,68
3523,114
3524,102
3525,68
3526,87
3527,126
3528,115
3529,53
3530,67
3531,147
3532,50
3533,146
3534,78
3535,78
3536,78
3537,80
3538,131
3539,102
3540,117
3541,114
3542,72
3543,146
3544,121
3545,139
3546,139
3547,133
3548,148
3549,90
3550,81
3551,53
3552,134
3553,133
3554,83
3555,106
3556,146
3557,150
3558,79
3559,61
3560,75
3561,125
3562,84
3563,132
3564,118
3565,140
3566,63
3567,149
3568,105
3569,95
3570,61
3571,101
3572,50
3573,92
3574,58
3575,126
3576,100
3577,118
3578,109
3579,93
3580,105
3581,122
3582,104
3583,107
3584,52
3585,73
3586,103
3587,75
3588,61
3589,121
3590,80
3591,79
3592,120
3593,114
3594,141
3595,115
3596,122
3597,71
3598,73
3599,111
3600,111
3601,121
3602,100
3603,91
3604,76
3605,104
3606,76
3607,144
3608,139
3609,145
3610,124
3611,84
3612,85
3613,107
3614,123
3615,131
3616,84
3617,67
3618,70
3619,101
3620,50
3621,50
3622,119
3623,68
3624,53
3625,112
3626,99
3627,101
3628,118
3629,140
3630,132
3631,90
3632,72
3633,136
3634,76
3635,127
3636,87
3637,150
3638,77
3639,52
3640,58
3641,113
3642,106
3643,117
3644,133
3645,123
3646,96
3647,67
3648,67
3649,113
3650,68
3651,89
3652,99
3653,117
3654,136
3655,82
3656,124
3657,133
3658,75
3659,87
3660,111
3661,74
3662,136
3663,97
3664,139
3665,113
3666,140
3667,125
3668,86
3669,126
3670,59
3671,52
3672,59
3673,131
3674,53
3675,133
3676,65
3677,57
3678,150
3679,87
3680,126
3681,96
3682,69
3683,112
3684,53
3685,93
3686,144
3687,138
3688,66
3689,137
3690,70
3691,60
3692,62
3693,143
3694,65
3695,66
3696,62
3697,67
3698,117
3699,79
3700,147
3701,104
3702,105
3703,136
3704,80
3705,70
3706,143
3707,120
3708,148
3709,82
3710,140
3711,118
3712,146
3713,68
3714,117
3715,126
3716,65
3717,83
3718,86
3719,52
3720,64
3721,64
3722,127
3723,118
3724,99
3725,127
3726,70
3727,128
3728,77
3729,72
3730,135
3731,130
3732,88
3733,123
3734,118
3735,51
3736,58
3737,147
3738,66
3739,70
3740,106
3741,134
3742,142
3743,145
3744,110
3745,63
3746,74
3747,53
3748,93
3749,138
3750,135
3751,150
3752,146
3753,84
3754,65
3755,123
3756,141
3757,66
3758,89
3759,64
3760,71
3761,129
3762,135
3763,74
3764,104
3765,126
3766,61
3767,64
3768,82
3769,136
3770,64
3771,94
3772,95
3773,108
3774,79
3775,76
3776,77
3777,85
3778,92
3779,77
3780,72
3781,124
3782,122
3783,65
3784,106
3785,143
3786,82
3787,55
3788,95
3789,133
3790,140
3791,134
3792,76
3793,80
3794,137
3795,146
3796,150
3797,117
3798,143
3799,109
3800,130
3801,67
3802,90
3803,131
3804,125
3805,56
3806,102
3807,136
3808,70
3809,104
3810,74
3811,87
3812,100
3813,64
3814,76
3815,60
3816,101
3817,73
3818,142
3819,99
3820,96
3821,101
3822,92
3823,102
3824,141
3825,146
3826,83
3827,79
3828,82
3829,121
3830,59
3831,120
3832,69
3833,102
3834,116
3835,92
3836,100
3837,60
3838,82
3839,51
3840,146
3841,75
3842,70
3843,137
3844,50
3845,73
3846,141
3847,93
3848,99
3849,106
3850,131
3851,110
3852,90
3853,129
3854,94
3855,61
3856,74
3857,55
3858,110
3859,110
3860,100
3861,111
3862,78
3863,81
3864,99
3865,69
3866,80
3867,100
3868,117
3869,87
3870,81
3871,81
3872,115
3873,84
3874,132
3875,57
3876,68
3877,104
3878,56
3879,74
3880,91
3881,53
3882,130
3883,55
3884,108
3885,90
3886,121
3887,56
3888,95
3889,127
3890,134
3891,88
3892,63
3893,63
3894,114
3895,147
3896,95
3897,73
3898,148
3899,95
3900,97
3901,64
3902,81
3903,94
3904,76
3905,121
3906,97
3907,147
3908,54
3909,57
3910,90
3911,102
3912,133
3913,127
3914,58
3915,130
3916,124
3917,108
3918,118
3919,59
3920,58
3921,76
3922,88
3923,63
3924,104
3925,110
3926,138
3927,131
3928,54
3929,130
3930,54
3931,148
3932,93
3933,117
3934,54
3935,140
3936,75
3937,128
3938,138
3939,96
3940,67
3941,100
3942,137
3943,143
3944,129
3945,128
3946,56
3947,72
3948,73
3949,135
3950,143
3951,122
3952,75
3953,50
3954,110
3955,117
3956,75
3957,131
3958,95
3959,121
3960,139
3961,83
3962,107
3963,121
3964,129
3965,52
3966,123
3967,141
3968,129
3969,109
3970,117
3971,125
3972,126
3973,102
3974,81
3975,72
3976,122
3977,91
3978,83
3979,143
3980,128
3981,140
3982,133
3983,63
3984,68
3985,132
3986,87
3987,92
3988,150
3989,54
3990,65
3991,96
3992,93
3993,94
3994,97
3995,99
3996,143
3997,98
3998,88
3999,107
4000,81
4001,89
4002,136
4003,78
4004,86
4005,118
4006,144
4007,125
4008,108
4009,70
4010,100
4011,78
4012,60
4013,89
4014,77
4015,132
4016,73
4017,103
4018,55
4019,124
4020,133
4021,148
4022,135
4023,146
4024,73
4025,105
4026,117
4027,93
4028,146
4029,72
4030,75
4031,140
4032,124
4033,127
4034,104
4035,119
4036,50
4037,57
4038,62
4039,135
4040,114
4041,97
4042,57
4043,82
4044,89
4045,63
4046,133
4047,68
4048,146
4049,134
4050,72
4051,113
4052,131
4053,53
4054,96
4055,90
4056,129
4057,111
4058,57
4059,96
4060,123
4061,109
4062,107
4063,91
4064,123
4065,63
4066,130
4067,132
4068,88
4069,59
4070,101
4071,132
4072,69
4073,59
4074,78
4075,108
4076,112
4077,145
4078,81
4079,124
4080,84
4081,94
4082,111
4083,75
4084,73
4085,122
4086,104
4087,143
4088,137
4089,76
4090,99
4091,145
4092,141
4093,52
4094,122
4095,119
4096,147
4097,88
4098,72
4099,103
4100,142
4101,148
4102,145
4103,118
4104,95
4105,132
4106,101
4107,93
4108,146
4109,100
4110,147
4111,58
4112,133
4113,50
4114,71
4115,64
4116,115
4117,86
4118,149
4119,145
4120,70
4121,138
4122,70
4123,74
4124,61
4125,93
4126,78
4127,145
4128,117
4129,121
4130,110
4131,62
4132,104
4133,118
4134,139
4135,115
4136,149
4137,115
4138,84
4139,100
4140,52
4141,128
4142,69
4143,61
4144,88
4145,143
4146,127
4147,82
4148,136
4149,149
4150,133
4151,92
4152,146
4153,85
4154,102
4155,69
4156,114
4157,70
4158,113
4159,85
4160,50
4161,72
4162,81
4163,52
4164,93
4165,94
4166,93
4167,69
4168,143
4169,107
4170,135
4171,52
4172,148
4173,74
4174,64
4175,73
4176,140
4177,75
4178,106
4179,88
4180,146
4181,100
4182,56
4183,130
4184,138
4185,50
4186,72
4187,124
4188,133
4189,76
4190,139
4191,92
4192,141
4193,58
4194,84
4195,130
4196,61
4197,85
4198,109
4199,87
4200,148
4201,112
4202,59
4203,149
4204,138
4205,105
4206,67
4207,68
4208,84
4209,72
4210,111
4211,65
4212,61
4213,99
4214,123
4215,110
4216,91
4217,120
4218,110
4219,90
4220,118
4221,144
4222,61
4223,130
4224,96
4225,131
4226,72
4227,122
4228,131
4229,142
4230,107
4231,113
4232,65
4233,143
4234,140
4235,68
4236,121
4237,94
4238,104
4239,62
4240,134
4241,98
4242,90
4243,64
4244,66
4245,66
4246,119
4247,107
4248,66
4249,129
4250,95
4251,118
4252,61
4253,70
4254,50
4255,114
4256,73
4257,105
4258,66
4259,86
4260,140
4261,131
4262,94
4263,76
4264,94
4265,137
4266,65
4267,119
4268,114
4269,55
4270,60
4271,69
4272,129
4273,126
4274,78
4275,106
4276,61
4277,104
4278,119
4279,147
4280,50
4281,115
4282,63
4283,133
4284,97
4285,123
4286,123
4287,108
4288,62
4289,94
4290,84
4291,101
4292,74
4293,51
4294,98
4295,55
4296,56
4297,109
4298,133
4299,60
4300,58
4301,149
4302,132
4303,120
4304,59
4305,139
4306,89
4307,81
4308,91
4309,138
4310,84
4311,110
4312,117
4313,78
4314,88
4315,88
4316,108
4317,86
4318,50
4319,56
4320,103
4321,87
4322,80
4323,101
4324,138
4325,149
4326,147
4327,141
4328,85
4329,141
4330,116
4331,73
4332,66
4333,140
4334,93
4335,130
4336,85
4337,55
4338,97
4339,121
4340,130
4341,83
4342,82
4343,91
4344,101
4345,58
4346,54
4347,55
4348,96
4349,98
4350,78
4351,95
4352,143
4353,73
4354,113
4355,140
4356,56
4357,113
4358,111
4359,106
4360,87
4361,111
4362,77
4363,97
4364,61
4365,60
4366,83
4367,150
4368,57
4369,104
4370,127
4371,72
4372,105
4373,76
4374,51
4375,75
4376,90
4377,95
4378,115
4379,139
4380,53
4381,69
4382,70
4383,118
4384,88
4385,95
4386,98
4387,55
4388,60
4389,51
4390,127
4391,100
4392,61
4393,118
4394,116
4395,128
4396,131
4397,131
4398,101
4399,112
4400,124
4401,68
4402,133
4403,98
4404,79
4405,122
4406,145
4407,136
4408,126
4409,112
4410,139
4411,96
4412,82
4413,108
4414,91
4415,74
4416,123
4417,74
4418,103
4419,62
4420,124
4421,82
4422,103
4423,70
4424,104
4425,60
4426,87
4427,143
4428,53
4429,137
4430,144
4431,137
4432,138
4433,148
4434,99
4435,135
4436,76
4437,105
4438,119
4439,88
4440,94
4441,144
4442,120
4443,73
4444,126
4445,62
4446,80
4447,89
4448,107
4449,67
4450,107
4451,134
4452,125
4453,143
4454,144
4455,120
4456,117
4457,96
4458,70
4459,130
4460,134
4461,58
4462,102
4463,111
4464,115
4465,69
4466,103
4467,74
4468,58
4469,74
4470,130
4471,145
4472,142
4473,124
4474,67
4475,121
4476,104
4477,149
4478,125
4479,79
4480,146
4481,104
4482,97
4483,108
4484,120
4485,119
4486,109
4487,128
4488,67
4489,145
4490,99
4491,144
4492,132
4493,150
4494,127
4495,66
4496,128
4497,145
4498,55
4499,130
4500,134
4501,74
4502,127
4503,73
4504,65
4505,65
4506,115
4507,64
4508,80
4509,84
4510,130
4511,102
4512,107
4513,123
4514,85
4515,91
4516,61
4517,111
4518,99
4519,99
4520,85
4521,64
4522,83
4523,65
4524,68
4525,89
4526,135
4527,62
4528,56
4529,65
4530,148
4531,135
4532,100
4533,90
4534,142
4535,82
4536,52
4537,134
4538,112
4539,90
4540,60
4541,133
4542,62
4543,58
4544,54
4545,107
4546,93
4547,71
4548,55
4549,90
4550,138
4551,73
4552,69
4553,78
4554,145
4555,129
4556,52
4557,133
4558,122
4559,87
4560,74
4561,115
4562,103
4563,77
4564,128
4565,123
4566,141
4567,128
4568,149
4569,121
4570,130
4571,62
4572,148
4573,72
4574,147
4575,65
4576,71
4577,142
4578,86
4579,136
4580,87
4581,89
4582,102
4583,129
4584,104
4585,92
4586,50
4587,54
4588,100
4589,124
4590,81
4591,79
4592,63
4593,137
4594,150
4595,123
4596,142
4597,72
4598,84
4599,61
4600,112
4601,132
4602,142
4603,58
4604,135
4605,139
4606,51
4607,110
4608,102
4609,93
4610,55
4611,108
4612,73
4613,74
4614,109
4615,82
4616,80
4617,85
4618,80
4619,120
4620,81
4621,127
4622,101
4623,96
4624,73
4625,87
4626,69
4627,63
4628,112
4629,57
4630,74
4631,78
4632,55
4633,94
4634,74
4635,92
4636,87
4637,117
4638,105
4639,109
4640,112
4641,87
4642,85
4643,136
4644,91
4645,71
4646,120
4647,117
4648,94
4649,141
4650,81
4651,149
4652,113
4653,92
4654,114
4655,145
4656,87
4657,77
4658,112
4659,55
4660,149
4661,143
4662,69
4663,96
4664,63
4665,129
4666,62
4667,121
4668,59
4669,146
4670,71
4671,51
4672,138
4673,114
4674,96
4675,124
4676,108
4677,77
4678,128
4679,58
4680,54
4681,130
4682,138
4683,104
4684,144
4685,142
4686,109
4687,121
4688,73
4689,71
4690,150
4691,148
4692,96
4693,122
4694,61
4695,144
4696,100
4697,54
4698,149
4699,128
4700,88
4701,64
4702,140
4703,77
4704,108
4705,128
4706,73
4707,76
4708,51
4709,147
4710,58
4711,120
4712,55
4713,88
4714,146
4715,113
4716,109
4717,64
4718,125
4719,139
4720,103
4721,133
4722,150
4723,87
4724,122
4725,129
4726,142
4727,120
4728,86
4729,119
4730,110
4731,64
4732,133
4733,50
4734,122
4735,86
4736,93
4737,131
4738,136
4739,78
4740,59
4741,113
4742,131
4743,51
4744,116
4745,84
4746,58
4747,100
4748,146
4749,71
4750,150
4751,91
4752,77
4753,64
4754,103
4755,114
4756,140
4757,76
4758,120
4759,63
4760,55
4761,114
4762,64
4763,136
4764,74
4765,143
4766,132
4767,133
4768,67
4769,131
4770,127
4771,114
4772,104
4773,124
4774,133
4775,58
4776,111
4777,88
4778,93
4779,103
4780,100
4781,141
4782,99
4783,143
4784,141
4785,113
4786,129
4787,90
4788,147
4789,129
4790,68
4791,76
4792,92
4793,61
4794,133
4795,108
4796,68
4797,57
4798,102
4799,69
4800,115
4801,143
4802,90
4803,127
4804,96
4805,103
4806,129
4807,127
4808,70
4809,144
4810,150
4811,61
4812,67
4813,130
4814,137
4815,145
4816,78
4817,90
4818,97
4819,66
4820,62
4821,72
4822,150
4823,58
4824,135
4825,139
4826,114
4827,106
4828,137
4829,88
4830,73
4831,85
4832,96
4833,66
4834,89
4835,56
4836,77
4837,100
4838,110
4839,80
4840,117
4841,133
4842,101
4843,125
4844,127
4845,90
4846,148
4847,136
4848,131
4849,82
4850,100
4851,147
4852,137
4853,147
4854,81
4855,55
4856,58
4857,145
4858,144
4859,96
4860,147
4861,93
4862,56
4863,88
4864,105
4865,101
4866,58
4867,60
4868,150
4869,83
4870,142
4871,82
4872,146
4873,146
4874,56
4875,76
4876,129
4877,132
4878,91
4879,86
4880,54
4881,124
4882,65
4883,78
4884,50
4885,138
4886,132
4887,98
4888,135
4889,125
4890,110
4891,91
4892,106
4893,65
4894,90
4895,147
4896,126
4897,55
4898,137
4899,148
4900,144
4901,107
4902,138
4903,101
4904,89
4905,70
4906,96
4907,136
4908,107
4909,92
4910,118
4911,53
4912,90
4913,104
4914,139
4915,130
4916,131
4917,111
4918,53
4919,54
4920,135
4921,84
4922,66
4923,105
4924,77
4925,76
4926,119
4927,53
4928,74
4929,52
4930,89
4931,95
4932,100
4933,111
4934,93
4935,133
4936,66
4937,85
4938,72
4939,66
4940,99
4941,108
4942,74
4943,126
4944,77
4945,132
4946,110
4947,81
4948,75
4949,65
4950,95
4951,85
4952,132
4953,61
4954,68
4955,103
4956,106
4957,126
4958,123
4959,135
4960,112
4961,89
4962,109
4963,125
4964,124
4965,122
4966,137
4967,137
4968,71
4969,143
4970,144
4971,110
4972,134
4973,87
4974,74
4975,62
4976,84
4977,91
4978,129
4979,146
4980,69
4981,145
4982,86
4983,145
4984,130
4985,142
4986,149
4987,94
4988,122
4989,70
4990,77
4991,69
4992,145
4993,124
4994,146
4995,58
4996,139
4997,92
4998,150
4999,92
5000,145
5001,61
5002,144
5003,129
5004,80
5005,60
5006,90
5007,85
5008,150
5009,129
5010,86
5011,107
5012,122
5013,137
5014,85
5015,121
5016,108
5017,99
5018,84
5019,81
5020,89
5021,137
5022,146
5023,122
5024,150
5025,75
5026,107
5027,66
5028,124
5029,126
5030,66
5031,140
5032,140
5033,118
5034,113
5035,54
5036,57
5037,74
5038,83
5039,79
5040,138
5041,118
5042,126
5043,62
5044,88
5045,122
5046,77
5047,133
5048,80
5049,57
5050,78
5051,107
5052,144
5053,89
5054,102
5055,130
5056,54
5057,124
5058,127
5059,64
5060,116
5061,78
5062,110
5063,129
5064,137
5065,51
5066,84
5067,105
5068,114
5069,108
5070,117
5071,114
5072,112
5073,117
5074,138
5075,61
5076,141
5077,90
5078,113
5079,138
5080,127
5081,115
5082,94
5083,120
5084,50
5085,116
5086,136
5087,77
5088,83
5089,51
5090,75
5091,112
5092,116
5093,106
5094,148
5095,66
5096,125
5097,79
5098,117
5099,66
5100,68
5101,109
5102,88
5103,94
5104,63
5105,82
5106,141
5107,59
5108,142
5109,144
5110,58
5111,130
5112,83
5113,74
5114,50
5115,129
5116,71
5117,122
5118,94
5119,123
5120,62
5121,65
5122,148
5123,112
5124,71
5125,65
5126,109
5127,74
5128,64
5129,61
5130,149
5131,98
5132,76
5133,111
5134,89
5135,115
5136,131
5137,119
5138,111
5139,120
5140,144
5141,84
5142,83
5143,149
5144,145
5145,77
5146,87
5147,115
5148,57
5149,118
5150,100
5151,106
5152,136
5153,144
5154,96
5155,122
5156,130
5157,119
5158,118
5159,54
5160,118
5161,119
5162,50
5163,87
5164,60
5165,59
5166,79
5167,89
5168,104
5169,83
5170,149
5171,86
5172,108
5173,109
5174,66
5175,83
5176,58
5177,118
5178,81
5179,99
5180,84
5181,111
5182,141
5183,62
5184,121
5185,123
5186,67
5187,124
5188,77
5189,135
5190,128
5191,100
5192,108
5193,130
5194,143
5195,100
5196,60
5197,77
5198,89
5199,125
5200,138
5201,77
5202,67
5203,90
5204,141
5205,97
5206,113
5207,65
5208,64
5209,129
5210,80
5211,134
5212,58
5213,64
5214,50
5215,120
5216,114
5217,59
5218,101
5219,114
5220,141
5221,63
5222,89
5223,57
5224,130
5225,103
5226,147
5227,79
5228,75
5229,94
5230,62
5231,97
5232,89
5233,124
5234,120
5235,118
5236,72
5237,131
5238,52
5239,91
5240,139
5241,53
5242,128
5243,77
5244,105
5245,132
5246,93
5247,98
5248,122
5249,146
5250,106
5251,54
5252,55
5253,76
5254,137
5255,110
5256,61
5257,128
5258,137
5259,119
5260,69
5261,74
5262,140
5263,122
5264,120
5265,65
5266,148
5267,119
5268,80
5269,107
5270,126
5271,135
5272,102
5273,72
5274,124
5275,53
5276,134
5277,81
5278,78
5279,91
5280,149
5281,97
5282,113
5283,81
5284,77
5285,59
5286,113
5287,91
5288,139
5289,61
5290,132
5291,121
5292,63
5293,79
5294,96
5295,71
5296,54
5297,126
5298,99
5299,124
5300,57
5301,147
5302,77
5303,56
5304,99
5305,69
5306,78
5307,71
5308,69
5309,104
5310,126
5311,90
5312,106
5313,109
5314,101
5315,65
5316,67
5317,54
5318,94
5319,76
5320,113
5321,91
5322,51
5323,70
5324,122
5325,85
5326,102
5327,56
5328,134
5329,54
5330,106
5331,106
5332,103
5333,93
5334,95
5335,100
5336,54
5337,131
5338,114
5339,78
5340,105
5341,144
5342,115
5343,145
5344,103
5345,62
5346,72
5347,80
5348,129
5349,88
5350,114
5351,98
5352,145
5353,149
5354,103
5355,113
5356,130
5357,68
5358,93
5359,140
5360,72
5361,113
5362,70
5363,55
5364,60
5365,88
5366,104
5367,97
5368,119
5369,84
5370,66
5371,120
5372,79
5373,75
5374,81
5375,55
5376,107
5377,113
5378,77
5379,136
5380,52
5381,120
5382,118
5383,139
5384,60
5385,84
5386,122
5387,88
5388,93
5389,117
5390,72
5391,120
5392,109
5393,110
5394,112
5395,73
5396,82
5397,149
5398,84
5399,109
5400,104
5401,143
5402,101
5403,64
5404,111
5405,139
5406,121
5407,124
5408,146
5409,90
5410,109
5411,59
5412,108
5413,83
5414,100
5415,58
5416,144
5417,148
5418,108
5419,70
5420,141
5421,57
5422,55
5423,119
5424,111
5425,134
5426,117
5427,99
5428,140
5429,90
5430,136
5431,111
5432,98
5433,107
5434,135
5435,66
5436,139
5437,116
5438,109
5439,112
5440,52
5441,55
5442,84
5443,77
5444,148
5445,92
5446,99
5447,54
5448,118
5449,58
5450,103
5451,124
5452,70
5453,54
5454,126
5455,98
5456,122
5457,97
5458,112
5459,100
5460,114
5461,105
5462,119
5463,125
5464,50
5465,78
5466,53
5467,85
5468,92
5469,106
5470,149
5471,107
5472,131
5473,107
5474,90
5475,75
5476,66
5477,147
5478,65
5479,144
5480,90
5481,81
5482,58
5483,99
5484,63
5485,113
5486,145
5487,145
5488,123
5489,50
5490,111
5491,104
5492,110
5493,80
5494,77
5495,149
5496,110
5497,89
5498,58
5499,82
5500,116
5501,128
5502,82
5503,147
5504,80
5505,52
5506,142
5507,67
5508,50
5509,123
5510,60
5511,148
5512,85
5513,144
5514,93
5515,95
5516,52
5517,76
5518,51
5519,83
5520,55
5521,68
5522,130
5523,78
5524,129
5525,84
5526,138
5527,51
5528,101
5529,92
5530,99
5531,149
5532,143
5533,128
5534,119
5535,98
5536,72
5537,123
5538,58
5539,89
5540,92
5541,146
5542,132
5543,105
5544,124
5545,142
5546,122
5547,69
5548,139
5549,126
5550,58
5551,65
5552,127
5553,140
5554,59
5555,79
5556,134
5557,149
5558,128
5559,70
5560,53
5561,51
5562,143
5563,105
5564,66
5565,92
5566,81
5567,140
5568,120
5569,82
5570,120
5571,103
5572,83
5573,117
5574,131
5575,114
5576,146
5577,105
5578,68
5579,64
5580,149
5581,114
5582,100
5583,95
5584,81
5585,102
5586,127
5587,110
5588,141
5589,114
5590,50
5591,82
5592,118
5593,102
5594,75
5595,125
5596,78
5597,112
5598,94
5599,92
5600,69
5601,100
5602,76
5603,95
5604,83
5605,64
5606,145
5607,148
5608,76
5609,69
5610,52
5611,74
5612,130
5613,123
5614,106
5615,77
5616,81
5617,58
5618,93
5619,150
5620,118
5621,94
5622,148
5623,122
5624,136
5625,115
5626,102
5627,92
5628,88
5629,118
5630,130
5631,145
5632,55
5633,121
5634,77
5635,150
5636,84
5637,104
5638,137
5639,54
5640,55
5641,61
5642,68
5643,83
5644,87
5645,105
5646,127
5647,131
5648,94
5649,72
5650,67
5651,124
5652,109
5653,145
5654,110
5655,82
5656,62
5657,73
5658,99
5659,50
5660,121
5661,104
5662,75
5663,121
5664,142
5665,70
5666,70
5667,94
5668,61
5669,113
5670,87
5671,64
5672,139
5673,86
5674,130
5675,137
5676,108
5677,71
5678,74
5679,135
5680,100
5681,106
5682,93
5683,81
5684,72
5685,130
5686,63
5687,115
5688,107
5689,145
5690,102
5691,137
5692,114
5693,74
5694,97
5695,73
5696,107
5697,131
5698,113
5699,67
5700,137
5701,77
5702,120
5703,68
5704,75
5705,83
5706,84
5707,73
5708,111
5709,89
5710,86
5711,113
5712,131
5713,147
5714,142
5715,140
5716,92
5717,80
5718,69
5719,71
5720,85
5721,56
5722,51
5723,136
5724,105
5725,124
5726,88
5727,81
5728,90
5729,113
5730,89
5731,55
5732,116
5733,65
5734,71
5735,139
5736,84
5737,125
5738,133
5739,110
5740,62
5741,58
5742,103
5743,77
5744,70
5745,122
5746,55
5747,80
5748,121
5749,138
5750,146
5751,122
5752,149
5753,50
5754,51
5755,70
5756,96
5757,51
5758,126
5759,146
5760,103
5761,114
5762,122
5763,92
5764,138
5765,136
5766,104
5767,131
5768,69
5769,136
5770,79
5771,108
5772,134
5773,139
5774,117
5775,67
5776,93
5777,79
5778,104
5779,59
5780,117
5781,74
5782,86
5783,122
5784,115
5785,140
5786,143
5787,122
5788,108
5789,113
5790,147
5791,71
5792,116
5793,59
5794,121
5795,109
