Id,Weight
5405,83
5406,100
5407,76
5408,58
5409,111
5410,130
5411,146
5412,68
5413,96
5414,146
5415,111
5416,131
5417,58
5418,91
5419,66
5420,124
5421,79
5422,97
5423,53
5424,145
5425,133
5426,59
5427,123
5428,95
5429,90
5430,116
5431,80
5432,115
5433,120
5434,65
5435,150
5436,118
5437,84
5438,149
5439,65
5440,92
5441,101
5442,97
5443,87
5444,68
5445,112
5446,89
5447,76
5448,113
5449,71
5450,110
5451,119
5452,66
5453,150
5454,62
5455,112
5456,87
5457,120
5458,119
5459,52
5460,103
5461,131
5462,92
5463,59
5464,106
5465,146
5466,148
5467,97
5468,85
5469,81
5470,112
5471,110
5472,111
5473,88
5474,127
5475,107
5476,69
5477,53
5478,75
5479,111
5480,79
5481,117
5482,65
5483,53
5484,96
5485,122
5486,88
5487,109
5488,102
5489,83
5490,77
5491,85
5492,101
5493,129
5494,137
5495,121
5496,91
5497,138
5498,81
5499,88
5500,55
5501,129
5502,109
5503,81
5504,94
5505,95
5506,100
5507,85
5508,76
5509,128
5510,108
5511,128
5512,73
5513,138
5514,148
5515,115
5516,92
5517,96
5518,108
5519,96
5520,89
5521,141
5522,74
5523,145
5524,101
5525,98
5526,63
5527,139
5528,83
5529,103
5530,143
5531,71
5532,105
5533,69
5534,85
5535,90
5536,73
5537,102
5538,141
5539,99
5540,60
5541,71
5542,95
5543,92
5544,60
5545,62
5546,106
5547,55
5548,68
5549,109
5550,79
5551,71
5552,95
5553,97
5554,142
5555,70
5556,132
5557,78
5558,103
5559,126
5560,131
5561,138
5562,81
5563,120
5564,90
5565,96
5566,54
5567,128
5568,79
5569,125
5570,68
5571,82
5572,85
5573,81
5574,139
5575,120
5576,105
5577,64
5578,138
5579,51
5580,128
5581,60
5582,129
5583,101
5584,72
5585,150
5586,99
5587,94
5588,73
5589,137
5590,110
5591,116
5592,118
5593,72
5594,61
5595,84
5596,134
5597,96
5598,107
5599,77
5600,116
5601,52
5602,138
5603,64
5604,116
5605,87
5606,93
5607,54
5608,86
5609,127
5610,76
5611,111
5612,134
5613,62
5614,84
5615,134
5616,103
5617,80
5618,87
5619,113
5620,123
5621,119
5622,146
5623,111
5624,146
5625,145
5626,140
5627,77
5628,121
5629,89
5630,139
5631,120
5632,131
5633,143
5634,75
5635,130
5636,133
5637,128
5638,127
5639,134
5640,70
5641,53
5642,126
5643,122
5644,92
5645,86
5646,81
5647,111
5648,71
5649,146
5650,88
5651,92
5652,93
5653,131
5654,129
5655,129
5656,130
5657,107
5658,149
5659,61
5660,117
5661,104
5662,70
5663,101
5664,116
5665,89
5666,50
5667,120
5668,133
5669,79
5670,105
5671,90
5672,131
5673,129
5674,50
5675,55
5676,101
5677,86
5678,94
5679,90
5680,148
5681,127
5682,58
5683,74
5684,74
5685,96
5686,127
5687,88
5688,102
5689,134
5690,92
5691,52
5692,131
5693,76
5694,87
5695,91
5696,65
5697,144
5698,109
5699,53
5700,144
5701,79
5702,53
5703,80
5704,71
5705,62
5706,72
5707,91
5708,70
5709,76
5710,145
5711,91
5712,146
5713,63
5714,79
5715,127
5716,114
5717,129
5718,136
5719,65
5720,136
5721,96
5722,113
5723,114
5724,139
5725,129
5726,135
5727,137
5728,143
5729,140
5730,55
5731,74
5732,118
5733,116
5734,108
5735,132
5736,54
5737,51
5738,98
5739,149
5740,127
5741,121
5742,57
5743,108
5744,95
5745,109
5746,76
5747,106
5748,52
5749,108
5750,91
5751,105
5752,77
5753,52
5754,113
5755,119
5756,113
5757,125
5758,127
5759,94
5760,91
5761,142
5762,87
5763,59
5764,136
5765,148
5766,121
5767,126
5768,100
5769,89
5770,116
5771,148
5772,91
5773,141
5774,121
5775,141
5776,113
5777,95
5778,141
5779,144
5780,120
5781,82
5782,68
5783,118
5784,56
5785,69
5786,93
5787,141
5788,87
5789,86
5790,103
5791,138
5792,101
5793,140
5794,136
5795,102
5796,150
5797,137
5798,133
5799,50
5800,112
5801,121
5802,121
5803,116
5804,59
5805,71
5806,142
5807,143
5808,132
5809,127
5810,82
5811,129
5812,139
5813,141
5814,135
5815,77
5816,75
5817,78
5818,142
5819,132
5820,73
5821,59
5822,59
5823,97
5824,121
5825,67
5826,107
5827,108
5828,98
5829,74
5830,98
5831,88
5832,61
5833,87
5834,103
5835,90
5836,54
5837,70
5838,70
5839,109
5840,64
5841,128
5842,55
5843,54
5844,97
5845,141
5846,89
5847,130
5848,113
5849,132
5850,59
5851,78
5852,133
5853,54
5854,92
5855,150
5856,127
5857,150
5858,66
5859,79
5860,73
5861,105
5862,109
5863,86
5864,141
5865,119
5866,143
5867,76
5868,116
5869,135
5870,142
5871,58
5872,144
5873,113
5874,72
5875,57
5876,64
5877,78
5878,120
5879,143
5880,131
5881,110
5882,58
5883,146
5884,94
5885,50
5886,88
5887,96
5888,109
5889,75
5890,84
5891,136
5892,96
5893,111
5894,91
5895,134
5896,114
5897,134
5898,64
5899,59
5900,108
5901,119
5902,121
5903,147
5904,87
5905,142
5906,101
5907,136
5908,97
5909,91
5910,66
5911,90
5912,147
5913,73
5914,97
5915,98
5916,78
5917,53
5918,75
5919,132
5920,60
5921,87
5922,122
5923,104
5924,122
5925,82
5926,149
5927,85
5928,140
5929,76
5930,53
5931,79
5932,84
5933,60
5934,145
5935,142
5936,137
5937,56
5938,142
5939,116
5940,68
5941,60
5942,128
5943,138
5944,68
5945,139
5946,103
5947,105
5948,74
5949,143
5950,93
5951,128
5952,65
5953,71
5954,116
5955,146
5956,106
5957,99
5958,111
5959,68
5960,104
5961,128
5962,61
5963,97
5964,101
5965,108
5966,58
5967,114
5968,85
5969,91
5970,123
5971,145
5972,140
5973,126
5974,76
5975,137
5976,63
5977,133
5978,75
5979,74
5980,147
5981,54
5982,67
5983,117
5984,96
5985,126
5986,88
5987,105
5988,128
5989,137
5990,90
5991,110
5992,133
5993,73
5994,65
5995,150
5996,56
5997,144
5998,128
5999,139
6000,112
6001,91
6002,141
6003,71
6004,91
6005,67
6006,117
6007,76
6008,120
6009,52
6010,77
6011,57
6012,117
6013,78
6014,136
6015,64
6016,108
6017,103
6018,141
6019,88
6020,111
6021,77
6022,94
6023,75
6024,138
6025,124
6026,147
6027,146
6028,130
6029,97
6030,129
6031,72
6032,141
6033,104
6034,110
6035,78
6036,82
6037,80
6038,89
6039,147
6040,50
6041,90
6042,81
6043,72
6044,146
6045,129
6046,124
6047,109
6048,126
6049,149
6050,61
6051,117
6052,99
6053,97
6054,88
6055,58
6056,126
6057,121
6058,50
6059,81
6060,61
6061,127
6062,57
6063,134
6064,54
6065,113
6066,88
6067,138
6068,108
6069,134
6070,87
6071,132
6072,119
6073,137
6074,91
6075,67
6076,53
6077,102
6078,150
6079,140
6080,69
6081,93
6082,133
6083,57
6084,89
6085,115
6086,102
6087,112
6088,107
6089,93
6090,91
6091,88
6092,120
6093,65
6094,140
6095,113
6096,66
6097,124
6098,67
6099,120
6100,101
6101,141
6102,84
6103,144
6104,117
6105,64
6106,141
6107,106
6108,64
6109,83
6110,125
6111,66
6112,56
6113,52
6114,90
6115,66
6116,107
6117,51
6118,63
6119,136
6120,97
6121,81
6122,105
6123,84
6124,149
6125,118
6126,82
6127,126
6128,133
6129,56
6130,146
6131,140
6132,75
6133,99
6134,51
6135,140
6136,134
6137,149
6138,57
6139,87
6140,131
6141,133
6142,102
6143,65
6144,95
6145,135
6146,129
6147,94
6148,52
6149,111
6150,70
6151,103
6152,148
6153,149
6154,105
6155,148
6156,137
6157,63
6158,56
6159,53
6160,67
6161,56
6162,128
6163,82
6164,97
6165,107
6166,64
6167,131
6168,121
6169,80
6170,116
6171,66
6172,74
6173,88
6174,92
6175,66
6176,81
6177,122
6178,64
6179,77
6180,51
6181,64
6182,131
6183,55
6184,137
6185,102
6186,123
6187,120
6188,59
6189,93
6190,104
6191,50
6192,90
6193,82
6194,88
6195,111
6196,117
6197,122
6198,50
6199,148
6200,85
6201,131
6202,86
6203,69
6204,109
6205,101
6206,132
6207,95
6208,76
6209,93
6210,114
6211,150
6212,110
6213,60
6214,137
6215,143
6216,89
6217,78
6218,108
6219,148
6220,87
6221,65
6222,148
6223,141
6224,100
6225,150
6226,65
6227,63
6228,81
6229,81
6230,149
6231,68
6232,95
6233,149
6234,105
6235,113
6236,115
6237,142
6238,120
6239,60
6240,124
6241,70
6242,81
6243,116
6244,129
6245,146
6246,120
6247,109
6248,58
6249,79
6250,110
6251,69
6252,82
6253,68
6254,115
6255,76
6256,78
6257,75
6258,60
6259,146
6260,139
6261,68
6262,150
6263,95
6264,127
6265,119
6266,116
6267,83
6268,91
6269,146
6270,52
6271,59
6272,141
6273,80
6274,126
6275,87
6276,57
6277,93
6278,91
6279,115
6280,69
6281,51
6282,59
6283,99
6284,70
6285,114
6286,146
6287,82
6288,128
6289,92
6290,57
6291,110
6292,96
6293,66
6294,108
6295,91
6296,99
6297,52
6298,134
6299,98
6300,141
6301,135
6302,70
6303,62
6304,62
6305,113
6306,94
6307,98
6308,115
6309,137
6310,131
6311,127
6312,67
6313,103
6314,56
6315,71
6316,65
6317,81
6318,90
6319,58
6320,105
6321,57
6322,111
6323,117
6324,82
6325,96
6326,141
6327,53
6328,81
6329,81
6330,76
6331,67
6332,86
6333,82
6334,148
6335,118
6336,123
6337,87
6338,138
6339,130
6340,97
6341,139
6342,132
6343,128
6344,148
6345,118
6346,138
6347,59
6348,142
6349,103
6350,60
6351,51
6352,70
6353,55
6354,143
6355,94
6356,126
6357,87
6358,102
6359,67
6360,76
6361,133
6362,150
6363,126
6364,101
6365,124
6366,104
6367,135
6368,57
6369,83
6370,107
6371,110
6372,70
6373,78
6374,98
6375,87
6376,123
6377,129
6378,69
6379,84
6380,82
6381,94
6382,103
6383,91
6384,144
6385,106
6386,143
6387,147
6388,111
6389,118
6390,97
6391,85
6392,143
6393,67
6394,87
6395,99
6396,138
6397,80
6398,95
6399,81
6400,146
6401,114
6402,84
6403,97
6404,89
6405,53
6406,149
6407,150
6408,127
6409,90
6410,102
6411,75
6412,108
6413,90
6414,107
6415,109
6416,105
6417,149
6418,86
6419,127
6420,62
6421,143
6422,60
6423,54
6424,106
6425,103
6426,142
6427,56
6428,144
6429,122
6430,98
6431,134
6432,85
6433,108
6434,119
6435,145
6436,142
6437,88
6438,133
6439,97
6440,96
6441,95
6442,128
6443,148
6444,80
6445,59
6446,144
6447,72
6448,74
6449,107
6450,105
6451,145
6452,112
6453,69
6454,99
6455,107
6456,74
6457,147
6458,108
6459,110
6460,50
6461,75
6462,88
6463,103
6464,104
6465,135
6466,53
6467,143
6468,98
6469,51
6470,52
6471,83
6472,136
6473,130
6474,71
6475,132
6476,74
6477,131
6478,149
6479,130
6480,84
6481,61
6482,86
6483,146
6484,66
6485,74
6486,74
6487,86
6488,55
6489,106
6490,144
6491,54
6492,52
6493,78
6494,108
6495,127
6496,85
6497,69
6498,67
6499,71
6500,108
6501,78
6502,143
6503,50
6504,84
6505,67
6506,140
6507,145
6508,57
6509,95
6510,52
6511,150
6512,123
6513,80
6514,136
6515,146
6516,98
6517,52
6518,105
6519,112
6520,148
6521,53
6522,65
6523,54
6524,129
6525,142
6526,60
6527,73
6528,106
6529,121
6530,105
6531,75
6532,141
6533,132
6534,103
6535,119
6536,140
6537,84
6538,89
6539,112
6540,67
6541,52
6542,97
6543,105
6544,107
6545,97
6546,122
6547,126
6548,62
6549,67
6550,69
6551,83
6552,147
6553,106
6554,96
6555,74
6556,140
6557,111
6558,135
6559,73
6560,117
6561,81
6562,50
6563,78
6564,56
6565,73
6566,68
6567,79
6568,150
6569,96
6570,63
6571,78
6572,103
6573,129
6574,93
6575,119
6576,60
6577,77
6578,146
6579,148
6580,127
6581,120
6582,114
6583,135
6584,142
6585,91
6586,66
6587,61
6588,89
6589,97
6590,114
6591,80
6592,124
6593,143
6594,103
6595,146
6596,147
6597,106
6598,58
6599,124
6600,105
6601,53
6602,95
6603,64
6604,94
6605,149
6606,57
6607,95
6608,50
6609,65
6610,97
6611,141
6612,75
6613,138
6614,125
6615,132
6616,102
6617,64
6618,91
6619,80
6620,99
6621,69
6622,77
6623,118
6624,51
6625,88
6626,96
6627,55
6628,143
6629,113
6630,104
6631,82
6632,58
6633,52
6634,133
6635,95
6636,57
6637,106
6638,84
6639,92
6640,139
6641,144
6642,94
6643,113
6644,140
6645,138
6646,147
6647,120
6648,59
6649,122
6650,77
6651,149
6652,99
6653,102
6654,84
6655,72
6656,97
6657,78
6658,99
6659,103
6660,75
6661,134
6662,59
6663,105
6664,127
6665,106
6666,92
6667,113
6668,104
6669,115
6670,126
6671,102
6672,72
6673,97
6674,59
6675,66
6676,139
6677,81
6678,118
6679,107
6680,107
6681,95
6682,95
6683,61
6684,79
6685,81
6686,68
6687,87
6688,130
6689,113
6690,93
6691,89
6692,105
6693,63
6694,76
6695,122
6696,124
6697,131
6698,111
6699,60
6700,54
6701,109
6702,96
6703,148
6704,52
6705,150
6706,63
6707,85
6708,135
6709,143
6710,84
6711,92
6712,59
6713,119
6714,68
6715,143
6716,114
6717,125
6718,108
6719,91
6720,74
6721,101
6722,116
6723,50
6724,101
6725,104
6726,90
6727,71
6728,119
6729,130
6730,115
6731,57
6732,133
6733,148
6734,53
6735,124
6736,78
6737,76
6738,80
6739,120
6740,133
6741,123
6742,54
6743,100
6744,104
6745,133
6746,54
6747,54
6748,92
6749,76
6750,71
6751,138
6752,140
6753,127
6754,121
6755,92
6756,129
6757,74
6758,113
6759,130
6760,143
6761,96
6762,138
6763,127
6764,100
6765,101
6766,141
6767,128
6768,108
6769,136
6770,101
6771,85
6772,91
6773,70
6774,50
6775,128
6776,56
6777,115
6778,58
6779,142
6780,94
6781,137
6782,115
6783,132
6784,70
6785,50
6786,108
6787,80
6788,70
6789,53
6790,97
6791,95
6792,133
6793,94
6794,131
6795,140
6796,141
6797,70
6798,93
6799,137
6800,109
6801,110
6802,108
6803,76
6804,131
6805,84
6806,96
6807,98
6808,69
6809,131
6810,50
6811,65
6812,56
6813,96
6814,62
6815,108
6816,93
6817,112
6818,73
6819,120
6820,94
6821,82
6822,106
6823,52
6824,63
6825,77
6826,150
6827,129
6828,137
6829,85
6830,111
6831,130
6832,77
6833,114
6834,128
6835,75
6836,61
6837,51
6838,91
6839,72
6840,145
6841,107
6842,143
6843,117
6844,148
6845,79
6846,108
6847,117
6848,119
6849,86
6850,136
6851,57
6852,55
6853,128
6854,97
6855,60
6856,83
6857,139
6858,106
6859,142
6860,88
6861,96
6862,96
6863,129
6864,88
6865,58
6866,150
6867,116
6868,140
6869,79
6870,105
6871,64
6872,126
6873,132
6874,122
6875,70
6876,104
6877,61
6878,112
6879,82
6880,99
6881,103
6882,88
6883,121
6884,92
6885,126
6886,123
6887,105
6888,137
6889,132
6890,88
6891,115
6892,82
6893,131
6894,122
6895,66
6896,101
6897,88
6898,84
6899,128
6900,60
6901,74
6902,80
6903,83
6904,132
6905,145
6906,79
6907,132
6908,76
6909,63
6910,132
6911,72
6912,73
6913,82
6914,78
6915,134
6916,88
6917,106
6918,56
6919,83
6920,68
6921,139
6922,106
6923,51
6924,131
6925,112
6926,97
6927,116
6928,99
6929,107
6930,136
6931,111
6932,62
6933,123
6934,119
6935,80
6936,139
6937,107
6938,96
6939,114
6940,107
6941,75
6942,69
6943,88
6944,125
6945,76
6946,121
6947,135
6948,117
6949,103
6950,89
6951,114
6952,135
6953,85
6954,150
6955,132
6956,114
6957,123
6958,61
6959,101
6960,142
6961,96
6962,100
6963,124
6964,62
6965,134
6966,64
6967,80
6968,124
6969,131
6970,141
6971,96
6972,112
6973,89
6974,117
6975,146
6976,122
6977,140
6978,58
6979,58
6980,126
6981,139
6982,148
6983,114
6984,70
6985,124
6986,96
6987,121
6988,105
6989,56
6990,84
6991,72
6992,141
6993,81
6994,123
6995,113
6996,56
6997,143
6998,101
6999,57
7000,81
7001,55
7002,72
7003,118
7004,119
7005,71
7006,146
7007,92
7008,129
7009,105
7010,108
7011,120
7012,139
7013,93
7014,59
7015,136
7016,130
7017,73
7018,130
7019,134
7020,50
7021,66
7022,123
7023,100
7024,127
7025,55
7026,51
7027,129
7028,116
7029,95
7030,50
7031,56
7032,114
7033,70
7034,148
7035,53
7036,143
7037,141
7038,136
7039,126
7040,145
7041,91
7042,113
7043,68
7044,119
7045,117
7046,61
7047,62
7048,110
7049,82
7050,58
7051,86
7052,50
7053,67
7054,138
7055,128
7056,129
7057,75
7058,115
7059,76
7060,95
7061,71
7062,72
7063,80
7064,142
7065,99
7066,111
7067,85
7068,58
7069,98
7070,138
7071,105
7072,147
7073,122
7074,92
7075,89
7076,59
7077,84
7078,98
7079,70
7080,50
7081,88
7082,150
7083,149
7084,90
7085,122
7086,59
7087,57
7088,112
7089,134
7090,144
7091,139
7092,91
7093,119
7094,66
7095,107
7096,98
7097,123
7098,65
7099,76
7100,82
7101,69
7102,118
7103,99
7104,136
7105,106
7106,79
7107,69
7108,64
7109,61
7110,101
7111,67
7112,145
7113,67
7114,107
7115,62
7116,55
7117,87
7118,141
7119,143
7120,111
7121,99
7122,59
7123,139
7124,117
7125,63
7126,109
7127,53
7128,79
7129,118
7130,145
7131,86
7132,142
7133,92
7134,127
7135,132
7136,64
7137,147
7138,52
7139,120
7140,57
7141,120
7142,115
7143,120
7144,90
7145,58
7146,119
7147,78
7148,66
7149,125
7150,129
7151,67
7152,118
7153,99
7154,80
7155,53
7156,131
7157,96
7158,101
7159,100
7160,112
7161,137
7162,92
7163,100
7164,149
7165,79
7166,81
7167,87
7168,69
7169,90
7170,89
7171,57
7172,112
7173,83
7174,113
7175,140
7176,108
7177,125
7178,143
7179,144
7180,65
7181,118
7182,65
7183,147
7184,95
7185,111
7186,50
7187,90
7188,144
7189,111
7190,72
7191,73
7192,111
7193,74
7194,59
7195,117
7196,67
7197,105
7198,107
7199,146
7200,109
7201,131
7202,124
7203,128
7204,136
7205,51
7206,128
7207,70
7208,65
7209,51
7210,114
7211,111
7212,137
7213,140
7214,126
7215,122
7216,130
7217,86
7218,109
7219,110
7220,150
7221,114
7222,127
7223,121
7224,66
7225,150
7226,129
7227,141
7228,73
7229,89
7230,114
7231,134
7232,137
7233,73
7234,70
7235,57
7236,56
7237,65
7238,69
7239,120
7240,78
7241,52
7242,105
7243,52
7244,83
7245,121
7246,129
7247,77
7248,68
7249,93
7250,86
7251,81
7252,124
7253,135
7254,90
7255,132
7256,93
7257,88
7258,121
7259,83
7260,130
7261,60
7262,83
7263,89
7264,83
7265,132
7266,109
7267,76
7268,145
7269,127
7270,121
7271,84
7272,92
7273,105
7274,102
7275,115
7276,93
7277,142
7278,88
7279,68
7280,110
7281,70
7282,120
7283,111
7284,67
7285,147
7286,66
7287,70
7288,147
7289,138
7290,83
7291,58
7292,50
7293,135
7294,114
7295,59
7296,72
7297,62
7298,92
7299,133
7300,114
7301,90
7302,57
7303,134
7304,137
7305,129
7306,89
7307,93
7308,60
7309,92
7310,144
7311,127
7312,75
7313,108
7314,110
7315,110
7316,62
7317,124
7318,54
7319,59
7320,120
7321,140
7322,132
7323,97
7324,85
7325,125
7326,108
7327,56
7328,84
7329,137
7330,101
7331,122
7332,66
7333,66
7334,74
7335,68
7336,143
7337,104
7338,63
7339,147
7340,135
7341,117
7342,71
7343,65
7344,149
7345,148
7346,66
7347,95
7348,76
7349,129
7350,78
7351,129
7352,72
7353,118
7354,66
7355,95
7356,134
7357,108
7358,108
7359,64
7360,87
7361,140
7362,125
7363,140
7364,93
7365,58
7366,59
7367,75
7368,97
7369,138
7370,105
7371,96
7372,72
7373,100
7374,97
7375,81
7376,141
7377,86
7378,100
7379,71
7380,145
7381,104
7382,128
7383,89
7384,71
7385,85
7386,68
7387,57
7388,116
7389,78
7390,132
7391,59
7392,119
7393,82
7394,73
7395,114
7396,121
7397,74
7398,86
7399,116
7400,149
7401,62
7402,55
7403,54
7404,116
7405,51
7406,126
7407,113
7408,147
7409,58
7410,90
7411,75
7412,82
7413,122
7414,124
7415,60
7416,133
7417,56
7418,60
7419,70
7420,81
7421,102
7422,58
7423,58
7424,75
7425,116
7426,96
7427,50
7428,55
7429,110
7430,108
7431,94
7432,127
7433,72
7434,52
7435,84
7436,127
7437,80
7438,58
7439,74
7440,81
7441,115
7442,71
7443,126
7444,51
7445,76
7446,82
7447,95
7448,140
7449,53
7450,51
7451,145
7452,52
7453,116
7454,83
7455,99
7456,130
7457,148
7458,57
7459,84
7460,115
7461,62
7462,109
7463,63
7464,129
7465,145
7466,53
7467,90
7468,61
7469,131
7470,95
7471,135
7472,116
7473,94
7474,140
7475,67
7476,57
7477,70
7478,81
7479,74
7480,50
7481,107
7482,59
7483,134
7484,62
7485,132
7486,100
7487,85
7488,131
7489,76
7490,69
7491,107
7492,91
7493,61
7494,98
7495,66
7496,142
7497,90
7498,76
7499,141
7500,119
7501,132
7502,109
7503,115
7504,127
7505,90
7506,129
7507,82
7508,93
7509,144
7510,116
7511,92
7512,77
7513,86
7514,68
7515,123
7516,116
7517,77
7518,75
7519,61
7520,123
7521,61
7522,133
7523,141
7524,74
7525,65
7526,149
7527,99
7528,69
7529,90
7530,105
7531,143
7532,107
7533,150
7534,137
7535,134
7536,133
7537,70
7538,72
7539,109
7540,139
7541,70
7542,53
7543,103
7544,147
7545,64
7546,111
7547,148
7548,51
7549,104
7550,65
7551,51
7552,128
7553,114
7554,72
7555,102
7556,81
7557,133
7558,140
7559,51
7560,145
7561,77
7562,120
7563,102
7564,144
7565,78
7566,69
7567,138
7568,145
7569,107
7570,140
7571,67
7572,85
7573,60
7574,128
7575,145
7576,51
7577,127
7578,101
7579,52
7580,135
7581,52
7582,128
7583,129
7584,64
7585,134
7586,132
7587,112
7588,75
7589,102
7590,125
7591,107
7592,96
7593,134
7594,147
7595,124
7596,75
7597,97
7598,54
7599,103
7600,114
7601,63
7602,149
7603,101
7604,85
7605,87
7606,128
7607,63
7608,100
7609,67
7610,149
7611,91
7612,136
7613,135
7614,138
7615,109
7616,127
7617,58
7618,75
7619,73
7620,80
7621,59
7622,135
7623,53
7624,88
7625,113
7626,66
7627,57
7628,82
7629,54
7630,116
7631,105
7632,104
7633,84
7634,110
7635,138
7636,97
7637,149
7638,90
7639,120
7640,98
7641,95
7642,96
7643,104
7644,109
7645,119
7646,87
7647,115
7648,75
7649,97
7650,74
7651,50
7652,66
7653,51
7654,143
7655,142
7656,87
7657,97
7658,97
7659,74
7660,57
7661,129
7662,127
7663,72
7664,115
7665,65
7666,123
7667,142
7668,78
7669,133
7670,141
7671,80
7672,63
7673,63
7674,83
7675,106
7676,94
7677,63
7678,100
7679,70
7680,113
7681,64
7682,86
7683,117
7684,70
7685,99
7686,105
7687,67
7688,134
7689,133
7690,110
7691,83
7692,78
7693,66
7694,96
7695,92
7696,81
7697,64
7698,52
7699,128
7700,77
7701,147
7702,76
7703,77
7704,91
7705,113
7706,89
7707,92
7708,94
7709,56
7710,125
7711,142
7712,112
7713,129
7714,105
7715,148
7716,110
7717,146
7718,52
7719,141
7720,139
7721,109
7722,61
7723,62
7724,146
7725,58
7726,109
7727,125
7728,94
7729,108
7730,94
7731,52
7732,102
7733,146
7734,112
7735,135
7736,80
7737,110
7738,74
7739,73
7740,113
7741,92
7742,120
7743,83
7744,116
7745,80
7746,72
7747,78
7748,83
7749,106
7750,68
7751,57
7752,76
7753,121
7754,126
7755,107
7756,81
7757,129
7758,79
7759,76
7760,128
7761,145
7762,75
7763,74
7764,90
7765,149
7766,142
7767,117
7768,136
7769,84
7770,144
7771,88
7772,114
7773,138
7774,95
7775,75
7776,145
7777,96
7778,111
7779,60
7780,107
7781,119
7782,122
7783,63
7784,134
7785,67
7786,106
7787,56
7788,62
7789,94
7790,146
7791,87
7792,143
7793,127
7794,116
7795,66
7796,114
7797,80
7798,56
7799,85
7800,118
7801,132
7802,92
7803,102
7804,53
7805,58
7806,150
7807,52
7808,73
7809,76
7810,123
7811,144
7812,121
7813,112
7814,131
7815,150
7816,83
7817,56
7818,138
7819,58
7820,128
7821,98
7822,83
7823,115
7824,104
7825,135
7826,79
7827,101
7828,107
7829,142
7830,85
7831,65
7832,53
7833,68
7834,73
7835,72
7836,89
7837,127
7838,112
7839,87
7840,143
7841,68
7842,116
7843,114
7844,107
7845,116
7846,73
7847,107
7848,56
7849,95
7850,72
7851,94
7852,104
7853,62
7854,109
7855,150
7856,142
7857,50
7858,74
7859,93
7860,88
7861,76
7862,57
7863,140
7864,96
7865,110
7866,131
7867,139
7868,143
7869,113
7870,140
7871,107
7872,130
7873,126
7874,52
7875,109
7876,84
7877,93
7878,63
7879,91
7880,92
7881,93
7882,64
7883,133
7884,100
7885,121
7886,51
7887,148
7888,98
7889,107
7890,146
7891,140
7892,64
7893,50
7894,52
7895,108
7896,120
7897,57
7898,115
7899,124
7900,60
7901,150
7902,106
7903,106
7904,80
7905,90
7906,97
7907,121
7908,107
7909,84
7910,81
7911,131
7912,94
7913,146
7914,110
7915,55
7916,138
7917,126
7918,142
7919,58
7920,68
7921,111
7922,148
7923,88
7924,134
7925,73
7926,101
7927,123
7928,143
7929,66
7930,115
7931,127
7932,96
7933,135
7934,133
7935,85
7936,88
7937,99
7938,61
7939,116
7940,145
7941,109
7942,78
7943,86
7944,110
7945,145
7946,149
7947,96
7948,107
7949,75
7950,59
7951,95
7952,135
7953,113
7954,106
7955,67
7956,60
7957,134
7958,100
7959,111
7960,63
7961,92
7962,130
7963,62
7964,56
7965,91
7966,114
7967,128
7968,129
7969,103
7970,63
7971,89
7972,108
7973,81
7974,63
7975,51
7976,70
7977,65
7978,108
7979,110
7980,100
7981,94
7982,81
7983,118
7984,133
7985,73
7986,64
7987,61
7988,94
7989,118
7990,122
7991,137
7992,140
7993,75
7994,83
7995,96
7996,95
7997,79
7998,74
7999,140
8000,96
8001,67
8002,60
8003,114
8004,83
8005,137
8006,104
8007,60
8008,65
8009,149
8010,57
8011,118
8012,138
8013,133
8014,89
8015,63
8016,150
8017,84
8018,112
8019,82
8020,142
8021,114
8022,123
8023,50
8024,137
8025,52
8026,118
8027,110
8028,92
8029,114
8030,58
8031,102
8032,86
8033,144
8034,106
8035,108
8036,85
8037,91
8038,95
8039,105
8040,93
8041,87
8042,89
8043,110
8044,57
8045,106
8046,140
8047,87
8048,71
8049,111
8050,111
8051,95
8052,92
8053,68
8054,130
8055,138
8056,106
8057,108
8058,145
8059,138
8060,130
8061,79
8062,91
8063,82
8064,95
8065,63
8066,125
8067,104
8068,121
8069,126
8070,150
8071,53
8072,123
8073,113
8074,87
8075,74
8076,119
8077,62
8078,71
8079,143
8080,70
8081,118
8082,129
8083,60
8084,62
8085,119
8086,116
8087,96
8088,101
8089,99
8090,120
8091,73
8092,66
8093,106
8094,79
8095,50
8096,149
8097,104
8098,125
8099,127
8100,129
8101,115
8102,125
8103,87
8104,147
8105,51
8106,79
8107,51
8108,113
8109,125
8110,85
8111,80
8112,115
8113,124
8114,76
8115,125
8116,108
8117,146
8118,146
8119,108
8120,100
8121,115
8122,90
8123,149
8124,50
8125,81
8126,137
8127,85
8128,85
8129,103
8130,82
8131,52
8132,144
8133,100
8134,93
8135,103
8136,147
8137,134
8138,56
8139,109
8140,72
8141,101
8142,90
8143,78
8144,66
8145,112
8146,143
8147,147
8148,111
8149,76
8150,94
8151,148
8152,126
8153,89
8154,90
8155,70
8156,94
8157,114
8158,101
8159,51
8160,51
8161,97
8162,82
8163,150
8164,64
8165,60
8166,118
8167,113
8168,129
8169,146
8170,54
8171,56
8172,86
8173,53
8174,135
8175,87
8176,142
8177,102
8178,105
8179,58
8180,138
8181,121
8182,117
8183,127
8184,84
8185,136
8186,81
8187,52
8188,53
8189,75
8190,123
8191,58
8192,83
8193,80
8194,57
8195,126
8196,104
8197,150
8198,118
8199,126
8200,144
8201,61
8202,60
